SCAN FILE,SITE,SLOPE, TYPE, POSITION (m), DEPTH (m), AMPLITUDE, PIXEL COUNT
ROOT_SITE3_WEST_PLOT_0002,3,east, MARKER,9.09, -, -, -
ROOT_SITE3_WEST_PLOT_0002,3,east, MARKER,11.63, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,0,0.04,2.6,99
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,0.09,0.06,24.8,3706
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,0.36,0.09,1.3,175
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,0.68,0.08,9.1,2469
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,1.01,0.05,7.1,4480
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,1.26,0.1,1.6,675
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,1.46,0.1,1.4,253
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,1.57,0.02,55.1,5331
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,1.83,0.08,8.1,3333
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,2.03,0.07,6,1919
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,2.11,0.03,21.3,1870
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,2.38,0.07,5.6,1970
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,2.53,0.06,33.5,5653
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,2.68,0.11,2,721
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,2.82,0.08,3.2,759
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,2.91,0.07,1.3,275
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,3.09,0.05,2.8,432
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,3.19,0.06,5.5,738
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,3.25,0.09,1.6,212
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,3.38,0.02,12.9,1549
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,3.55,0.07,4.6,2870
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,3.78,0.06,4.9,959
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,3.94,0.06,2.8,420
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,4.07,0.07,2.4,300
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,4.18,0.05,1.9,284
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,4.51,0.02,44.5,4228
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,4.54,0.08,2,608
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,4.72,0.03,32.6,2289
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,4.9,0.11,1.5,594
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,4.96,0.04,8.2,2434
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,5.11,0.1,3.3,1713
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,5.32,0.07,13.7,4339
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,5.44,0.08,4.8,1778
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,5.72,0.1,1.1,225
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,5.8,0.06,3,698
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,5.93,0.12,1.5,2215
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,6.12,0.08,2.2,599
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,6.36,0.12,2,655
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,6.52,0.06,10.1,5097
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,6.74,0.06,2.7,860
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,6.79,0.09,1.5,318
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,6.84,0.01,18.8,1881
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,6.93,0.03,8,789
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,6.98,0.06,1.8,440
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,7.06,0.09,1.5,419
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,7.12,0.03,7.6,801
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,7.24,0.08,1.9,1148
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,7.41,0.08,3.3,1697
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,7.51,0.06,3.5,1491
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,7.66,0.06,4.9,1373
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,7.9,0.05,8.5,774
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,8.01,0.04,4.5,1246
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,8.11,0.08,2.1,514
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,8.26,0.03,6.5,972
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,8.31,0.08,3.7,1326
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,8.48,0.03,2.7,150
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,8.71,0.06,3.5,515
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,9.01,0.07,1.4,243
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,9.1,0.04,5.6,745
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,9.22,0.02,17.9,1038
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,9.47,0.05,11.6,4433
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,9.56,0.07,2,281
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,9.65,0.04,21,1932
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,9.73,0.05,3.9,517
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,9.81,0.08,2.9,606
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,10.17,0.11,2.3,1279
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,10.43,0.08,5,1176
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,10.55,0.09,5.2,3184
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,10.81,0.04,4.2,783
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,10.96,0.05,3.1,279
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,11.05,0.08,2.3,724
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,11.24,0.07,3.5,273
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,11.3,0.09,1.3,415
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,11.56,0.07,7.9,2345
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,11.71,0.09,1.5,421
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,11.89,0.08,2.2,442
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,12.28,0.09,2.8,800
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,12.38,0.07,3.1,611
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,12.43,0.06,1.7,233
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,12.51,0.04,12.6,1300
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,12.57,0.07,2.2,436
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,12.64,0.1,1.3,336
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,12.76,0.06,3.7,679
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,13.07,0.06,3.8,1201
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,13.26,0.09,3.7,1852
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,13.44,0.07,1.9,281
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,13.56,0.08,1.7,660
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,13.73,0.08,1.2,147
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,13.8,0.1,1.5,458
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,13.97,0.09,0.9,95
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.41,0.05,3.4,749
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.48,0.02,25.7,2531
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.58,0.06,2.1,871
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.65,0.1,1.4,290
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.67,0.04,2.9,359
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.7,0.14,1.5,693
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.73,0.06,2.4,618
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.85,0.06,1.4,215
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,14.91,0.1,3,2159
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,15.02,0.05,1.9,195
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,15.19,0.09,6.4,1625
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,15.51,0.09,3.1,777
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,15.79,0.11,5.5,2678
ROOT_PFTC_SITE4_(nogp)_0005,4,west, DETECT,16.35,0.02,15.1,5241
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,0, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,1.3, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,3.9, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,5.09, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,7.53, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,8.75, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,11.32, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,11.5, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,12.53, -, -, -
ROOT_PFTC_SITE4_(nogp)_0005,4,west, MARKER,15.22, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,0.03,0.04,52,1467
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,0.12,0.1,1,348
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,0.2,0.05,3.5,488
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,0.3,0.06,6.4,717
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,0.48,0.08,6.8,1237
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,0.68,0.06,5.5,496
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,0.74,0.1,1.6,367
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,1.06,0.09,4,3202
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,1.19,0.06,2.9,521
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,1.29,0.06,2.9,1281
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,1.56,0.08,2.7,640
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.29,0.12,2.1,1231
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.3,0.02,16.8,2676
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.37,0.14,1,232
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.39,0.05,6.7,1051
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.75,0.14,1.4,1038
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.79,0.03,2.8,215
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.9,0.02,12.3,2782
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.92,0.14,2.1,354
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,2.98,0.11,1.9,318
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,3.45,0.11,1.6,984
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,3.54,0.1,1.7,493
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,3.7,0.02,9.2,260
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,3.73,0.08,1.7,165
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,3.81,0.11,1.2,322
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,3.93,0.09,2.7,1211
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,4,0.05,3.7,427
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,4.15,0.1,1.5,438
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,4.2,0.02,44.4,973
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,4.37,0.08,4.7,745
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,4.52,0.06,7.9,2124
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,4.62,0.03,6,840
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,4.69,0.07,3,1160
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,5,0.06,15.9,3260
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,5.15,0.09,1.4,229
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,5.41,0.09,4.1,1418
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,5.48,0.06,4.6,390
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,5.5,0.13,1.9,413
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,5.63,0.03,15.8,1867
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,5.68,0.06,2,168
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,6.18,0.09,15.3,7556
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,6.38,0.11,1.3,568
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,6.74,0.08,2.3,455
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,6.86,0.08,2.6,296
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,7.12,0.13,1.4,332
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,7.19,0.08,3.6,1730
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,7.37,0.1,2.1,450
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,7.54,0.13,2.4,559
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,7.74,0.12,1.8,670
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,7.92,0.06,1.6,202
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,8.09,0.1,2.1,908
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,8.23,0.06,2.2,250
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,8.54,0.07,3.8,1758
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,8.7,0.05,3.2,622
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,8.79,0.07,23.9,2746
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,9.02,0.07,4.2,1357
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,9.23,0.05,1.9,544
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,9.36,0.05,2.4,545
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,9.44,0.03,2.7,474
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,9.68,0.06,4.4,3115
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,9.84,0.16,1,247
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.02,0.1,2.1,738
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.2,0.04,13,2505
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.4,0.04,6.4,1301
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.45,0.09,1.2,141
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.57,0.06,3.8,906
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.64,0.11,2.5,667
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.7,0.06,4.9,819
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.82,0.08,2.2,475
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,10.87,0.02,21.8,1965
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.01,0.07,1.4,289
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.13,0.02,33.9,427
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.2,0.1,1.8,305
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.22,0.05,3.4,669
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.36,0.09,2.3,644
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.53,0.02,47.8,3653
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.61,0.11,8.3,4330
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.76,0.11,4.2,978
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,11.94,0.06,3.3,570
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,12.04,0.06,2.3,293
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,12.14,0.04,20.4,601
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,12.23,0.09,3.6,1393
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,12.34,0.05,3.6,705
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,12.68,0.06,2.6,404
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,12.79,0.04,36.2,2299
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,12.99,0.06,2.7,1194
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,13.21,0.06,2.1,227
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,13.31,0.03,54,8540
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,13.41,0.12,1,166
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,13.64,0.08,3.5,727
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,13.76,0.06,7.2,1850
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,13.84,0.11,1.4,231
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,14.02,0.04,4,269
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,14.1,0.02,17.3,2269
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,14.31,0.05,5.1,1429
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,14.79,0.08,1.2,208
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,14.89,0.13,1.3,410
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,14.89,0.06,5.4,582
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,14.99,0.08,3.7,473
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,15.2,0.08,3.8,903
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,15.37,0.05,10.5,5408
ROOT_PFTC_SITE4_(nogp)_0006,4,east, DETECT,16.04,0.07,4.1,877
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,0, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,1.22, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,3.89, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,5.05, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,7.89, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,8.88, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,11.49, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,12.75, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,15.19, -, -, -
ROOT_PFTC_SITE4_(nogp)_0006,4,east, MARKER,16.49, -, -, -
