date,elevation,siteID,aspect,transect,scan_file,position_m,depth_m,amplitude_dB,pixel_count,sample_no,sample_depth_cm,soil_depth_cm,dry_root_mass_g,rock_mass_g,dry_soil_mass_g,root_to_soil_ratio,root_to_soil_and_rock_ratio
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,1.2,0.04,8,346,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,1.24,0.09,2.9,622,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,1.32,0.12,5.5,771,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,1.46,0.1,18.2,3628,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,1.55,0.06,7.6,736,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,1.8,0.12,3,383,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,1.83,0.04,35.9,4624,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,2,0.12,1.4,409,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,2.4,0.11,2,958,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,2.58,0.08,2.4,1556,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,2.82,0.11,3.5,2115,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,2.94,0.06,5.3,1311,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,3.2,0.1,1.5,455,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,3.26,0.02,9.4,776,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,3.33,0.07,2.7,775,2,9,18,5.3,146.04,136.31,0.03888196,0.018771029
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,3.45,0.07,3.2,459,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,3.86,0.05,39.5,2274,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,4,0.09,2.6,1141,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,4.13,0.13,1.2,328,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,4.21,0.07,3,479,3,5,7,3.16,82.14,81.19,0.038921049,0.019347334
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,4.29,0.1,2.7,817,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,4.39,0.03,26.8,493,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,4.51,0.08,3.4,817,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,4.72,0.1,8.1,921,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,4.98,0.09,2,935,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,5.04,0.03,20.1,3415,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,5.11,0.09,8.7,997,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,5.19,0.08,1.5,144,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,5.31,0.1,2.9,1211,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,5.56,0.1,1.6,316,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,5.87,0.07,4.8,2008,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,5.92,0.12,1.6,240,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,6.01,0.06,2.9,565,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,6.4,0.08,1.3,209,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,6.46,0.03,24.8,1921,4,12,47,4.82,303.02,87.53,0.055066834,0.01234157
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,6.53,0.09,1.4,173,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,6.7,0.06,4.2,1377,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,6.88,0.07,3.3,571,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,7.04,0.06,2.6,651,5,8,12,7.73,71.56,69.58,0.111095142,0.054768315
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,7.27,0.09,3.1,1544,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,7.51,0.04,16.2,1695,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,7.54,0.08,1.1,208,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,7.92,0.08,4.4,442,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8,0.13,1.5,258,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.16,0.1,4.3,2161,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.25,0.13,1.9,459,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.35,0.05,7.5,861,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.39,0.14,1.4,294,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.45,0.11,1.7,238,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.57,0.05,2.1,497,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.64,0.1,1.8,341,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.69,0.02,28.9,2510,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,8.79,0.08,3.1,929,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,9.06,0.13,1.2,306,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,9.16,0.09,1.4,319,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,9.28,0.06,10.1,1579,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,9.4,0.07,3,651,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,9.57,0.06,2.1,292,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,9.79,0.06,2.4,210,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,9.8,0.11,1.1,133,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,10.01,0.03,1.7,68,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,10.09,0.05,28.2,1286,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,10.25,0.07,41.5,4229,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,10.37,0.07,2.1,322,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,10.49,0.05,5.8,1032,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,10.64,0.08,2.1,439,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,10.77,0.06,1.8,125,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,10.99,0.09,2.4,618,6,10,15,8.01,182.19,147.39,0.054345614,0.024303659
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,11.15,0.11,1.5,435,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,11.15,0.04,2.7,519,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,11.24,0.03,15.5,1488,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,11.65,0.09,2.4,296,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,12.03,0.08,1.6,359,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,12.22,0.06,1.5,216,7,12,45,0.52,301.23,117.17,0.004437996,0.00124283
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,12.36,0.07,21.8,1267,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,12.52,0.09,1.5,155,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,12.73,0.07,2.4,257,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,12.92,0.06,3.7,917,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,13.37,0.08,2.3,606,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,13.42,0.03,14.7,1888,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,13.59,0.1,1.6,735,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,13.83,0.07,2.2,226,8,9,34,5.38,125.69,90.79,0.059257627,0.02485218
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,13.96,0.04,2.8,504,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,14.08,0.07,4.2,346,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,14.25,0.05,4.1,874,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,14.4,0.08,3.7,1376,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,14.55,0.06,1.8,307,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,14.62,0.09,4.2,1432,9,10,17,2.74,333.91,128.28,0.021359526,0.005928298
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,14.77,0.05,14.4,1248,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,14.98,0.11,3.4,1081,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,15.3,0.06,11.5,1924,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,15.34,0.12,1.3,159,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,15.44,0.04,13.1,1103,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,15.46,0.14,1.2,365,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,15.59,0.08,3.2,642,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,15.77,0.03,26.9,2282,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,15.88,0.07,2.2,1912,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,16.17,0.06,1.7,387,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,16.44,0.1,4.6,701,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,16.67,0.05,2,536,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,16.93,0.06,1.3,144,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,17.07,0.06,5.9,812,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,17.2,0.06,2.5,302,10,10,13,5.65,55.21,66.63,0.084796638,0.046372292
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,17.26,0.11,1.8,1252,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,17.38,0.08,2.6,246,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,17.49,0.1,1.5,190,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,17.58,0.08,2,434,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,17.94,0.08,1.3,122,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,18.03,0.08,3.3,372,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,18.17,0.06,2.6,120,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,18.26,0.05,5.5,792,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,18.33,0.08,3.3,556,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,18.44,0.11,1.7,483,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,18.81,0.12,2.1,892,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,18.97,0.14,1.3,287,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,19.01,0.07,3.5,845,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,19.23,0.08,3,553,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2000,1,W,2,ROOT_PFTC7_SITE1_(nogp)_0002,19.47,0.03,26.8,1485,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,0.01,0.06,3.1,503,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,0.05,0.13,1.3,226,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,0.19,0.06,2.8,324,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,0.26,0.13,1.7,210,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,0.4,0.04,11.4,1847,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,0.81,0.1,1.3,329,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,0.91,0.05,3.3,511,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,0.97,0.11,1.7,442,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,1.11,0.04,45.5,1895,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,1.41,0.04,19.3,1956,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,1.59,0.1,7.9,604,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,1.83,0.05,3.6,592,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,1.92,0.07,2.8,698,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,2.28,0.07,4.6,1170,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,2.38,0.07,4.5,623,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,2.53,0.04,18.8,915,1,9.5,9.5,1.08,202.96,97.04,0.011129431,0.0036
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,2.62,0.05,5.1,920,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,2.78,0.06,1.9,91,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,2.87,0.07,5.6,383,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,3.02,0.11,2.8,468,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,3.14,0.08,2.2,283,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,3.2,0.12,3.3,1463,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,3.29,0.08,2.4,296,2,10,10,0.92,116.54,73.53,0.0125119,0.004840322
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,3.86,0.08,3.8,760,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,3.91,0.17,1.6,411,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4,0.04,64.7,6583,3,8,10,1.46,155.36,108.61,0.013442593,0.005530932
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.09,0.13,2,493,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.22,0.19,2.5,845,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.29,0.2,1.7,220,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.31,0.11,1.9,502,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.37,0.18,1.5,466,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.41,0.06,3.1,493,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.47,0.05,2.1,193,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.7,0.06,3.2,278,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.78,0.1,1.7,320,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,4.92,0.08,2.6,791,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,5.03,0.13,2.2,690,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,5.11,0.08,2.2,229,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,5.2,0.05,2.4,476,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,5.31,0.07,2.4,281,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,5.36,0.06,3.1,503,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,5.9,0.05,24.2,2093,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,6.13,0.1,2.4,375,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,6.22,0.04,56.1,4067,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,6.28,0.09,3.2,904,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,6.55,0.09,1.5,199,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,6.7,0.08,4,949,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,7.03,0.06,3.9,302,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,7.4,0.12,2,259,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,7.46,0.15,1.4,207,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,7.46,0.07,7,519,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,7.56,0.14,2.7,835,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,7.71,0.06,6.3,1334,4,10,13,0.86,130.95,78.78,0.010916476,0.00410051
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,7.87,0.1,2.3,845,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,8.09,0.1,2.8,551,NA,NA,NA,NA,NA,NA,NA,NA
14/12/2023,2200,2,W,1,ROOT_PFTC7_SITE2_(nogp)_0002,8.16,0.04,4.3,129,NA,NA,NA,NA,NA,NA,NA,NA
