date,elevation_m_asl,site_id,aspect,scan_file,type,variable,value,unit
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1237,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,0.68,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,5.5,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,496,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,0.74,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.1,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.6,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,367,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,1.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,3202,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,1.19,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,521,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,1.29,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1281,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,1.56,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.7,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,640,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.29,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.12,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.1,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1231,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.3,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.02,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,16.8,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,2676,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.37,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.14,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,232,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.39,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,6.7,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1051,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.75,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.14,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1038,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.79,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.03,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.8,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,215,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.9,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.02,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,12.3,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,2782,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.92,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.14,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.1,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,354,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,2.98,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.11,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,318,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,3.45,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.11,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.6,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,984,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,3.54,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.1,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.7,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,493,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,3.7,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.02,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,9.2,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,260,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,3.73,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.7,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,165,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,3.81,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.11,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.2,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,322,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,3.93,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.7,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1211,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,4,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,3.7,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,427,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,4.15,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.1,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.5,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,438,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,4.2,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.02,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,44.4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,973,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,4.37,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,4.7,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,745,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,4.52,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,7.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,2124,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,4.62,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.03,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,6,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,840,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,4.69,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,3,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1160,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,5,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,15.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,3260,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,5.15,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,229,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,5.41,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,4.1,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1418,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,5.48,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,4.6,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,390,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,5.5,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.13,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,413,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,5.63,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.03,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,15.8,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1867,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,5.68,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,168,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,6.18,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,15.3,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,7556,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,6.38,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.11,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.3,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,568,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,6.74,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.3,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,455,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,6.86,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.6,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,296,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,7.12,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.13,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,332,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,7.19,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,3.6,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1730,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,7.37,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.1,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.1,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,450,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,7.54,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.13,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,559,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,7.74,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.12,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.8,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,670,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,7.92,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.6,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,202,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,8.09,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.1,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.1,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,908,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,8.23,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.2,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,250,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,8.54,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,3.8,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1758,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,8.7,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,3.2,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,622,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,8.79,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,23.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,2746,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,9.02,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.07,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,4.2,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1357,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,9.23,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,544,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,9.36,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.05,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,545,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,9.44,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.03,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.7,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,474,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,9.68,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,4.4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,3115,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,9.84,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.16,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,247,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.02,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.1,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.1,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,738,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.2,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,13,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,2505,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.4,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.04,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,6.4,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,1301,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.45,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.09,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,1.2,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,141,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.57,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,3.8,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,906,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.64,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.11,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.5,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,667,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.7,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.06,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,4.9,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,819,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.82,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.08,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,amplitude,2.2,dB
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,pixel_count,475,count
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,position,10.87,m
14/12/2023,2600,4,east,ROOT_PFTC7_SITE4_(nogp)_plot_e,detect,depth,0.02,m
